token_id,dst_rank,arrival_cycle,enqueue_cycle,dispatch_cycle,completion_cycle,queue_delay,total_latency,queue_depth_at_enqueue,aggregation_size,credit_stalled
1767,0,67137,67137,8081180,8086576,8014043,8019439,873,4,false
1768,0,67137,67137,8081180,8086576,8014043,8019439,874,4,false
1769,0,67137,67137,8081180,8086576,8014043,8019439,875,4,false
1770,0,67137,67137,8081180,8086576,8014043,8019439,876,4,false
1771,3,67168,67168,4872412,4882928,4805244,4815760,518,4,false
1772,3,67168,67168,4872412,4882928,4805244,4815760,519,4,false
1773,3,67168,67168,4872412,4882928,4805244,4815760,520,4,false
1774,3,67168,67168,4909868,4918592,4842700,4851424,521,4,false
1775,3,67168,67168,4909868,4918592,4842700,4851424,522,4,false
1776,3,67168,67168,4909868,4918592,4842700,4851424,523,4,false
1777,3,67168,67168,4909868,4918592,4842700,4851424,524,4,false
1778,3,67168,67168,4942972,4953232,4875804,4886064,525,4,false
1779,0,67169,67169,8105560,8108396,8038391,8041227,877,4,false
1780,0,67169,67169,8105560,8108396,8038391,8041227,878,4,false
1781,0,67169,67169,8105560,8108396,8038391,8041227,879,4,false
1782,0,67169,67169,8105560,8108396,8038391,8041227,880,4,false
1783,0,67200,67200,8127380,8130216,8060180,8063016,881,4,false
1784,0,67200,67200,8127380,8130216,8060180,8063016,882,4,false
1785,0,67200,67200,8127380,8130216,8060180,8063016,883,4,false
1786,0,67200,67200,8127380,8130216,8060180,8063016,884,4,false
1787,0,67200,67200,8152272,8155108,8085072,8087908,885,4,false
1788,0,67200,67200,8152272,8155108,8085072,8087908,886,4,false
1789,0,67200,67200,8152272,8155108,8085072,8087908,887,4,false
1790,0,67200,67200,8152272,8155108,8085072,8087908,888,4,false
1791,0,67200,67200,8182540,8185376,8115340,8118176,889,4,false
1792,0,67200,67200,8182540,8185376,8115340,8118176,890,4,false
1793,0,67200,67200,8182540,8185376,8115340,8118176,891,4,false
1794,0,67200,67200,8182540,8185376,8115340,8118176,892,4,false
1795,3,67200,67200,4942972,4953232,4875772,4886032,526,4,false
1796,3,67200,67200,4942972,4953232,4875772,4886032,527,4,false
1797,3,67200,67200,4942972,4953232,4875772,4886032,528,4,false
1798,3,67200,67200,4980428,4991456,4913228,4924256,529,4,false
1799,0,67232,67232,8206920,8212316,8139688,8145084,893,4,false
1800,0,67232,67232,8206920,8212316,8139688,8145084,894,4,false
1801,0,67232,67232,8206920,8212316,8139688,8145084,895,4,false
1802,0,67232,67232,8206920,8212316,8139688,8145084,896,4,false
1803,3,67232,67232,4980428,4991456,4913196,4924224,530,4,false
1804,3,67232,67232,4980428,4991456,4913196,4924224,531,4,false
1805,3,67232,67232,4980428,4991456,4913196,4924224,532,4,false
1806,3,67232,67232,5018396,5027120,4951164,4959888,533,4,false
1807,0,67232,67232,8235140,8240536,8167908,8173304,897,4,false
1808,0,67232,67232,8235140,8240536,8167908,8173304,898,4,false
1809,0,67232,67232,8235140,8240536,8167908,8173304,899,4,false
1810,0,67232,67232,8235140,8240536,8167908,8173304,900,4,false
1811,3,67232,67232,5018396,5027120,4951164,4959888,534,4,false
1812,3,67232,67232,5018396,5027120,4951164,4959888,535,4,false
1813,3,67232,67232,5018396,5027120,4951164,4959888,536,4,false
1814,3,67232,67232,5056876,5065088,4989644,4997856,537,4,false
1815,0,67233,67233,8258240,8263636,8191007,8196403,901,4,false
1816,0,67233,67233,8258240,8263636,8191007,8196403,902,4,false
1817,0,67233,67233,8258240,8263636,8191007,8196403,903,4,false
1818,0,67233,67233,8258240,8263636,8191007,8196403,904,4,false
1819,3,67264,67264,5056876,5065088,4989612,4997824,538,4,false
1820,3,67264,67264,5056876,5065088,4989612,4997824,539,4,false
1821,3,67264,67264,5056876,5065088,4989612,4997824,540,4,false
1822,3,67264,67264,5084860,5093072,5017596,5025808,541,4,false
1823,3,67264,67264,5084860,5093072,5017596,5025808,542,4,false
1824,3,67264,67264,5084860,5093072,5017596,5025808,543,4,false
1825,3,67264,67264,5084860,5093072,5017596,5025808,544,4,false
1826,3,67264,67264,5116940,5125152,5049676,5057888,545,4,false
1827,0,67264,67264,8281852,8287248,8214588,8219984,905,4,false
1828,0,67264,67264,8281852,8287248,8214588,8219984,906,4,false
1829,0,67264,67264,8281852,8287248,8214588,8219984,907,4,false
1830,0,67264,67264,8281852,8287248,8214588,8219984,908,4,false
1831,2,67264,67264,1586056,1592732,1518792,1525468,183,4,false
1832,2,67264,67264,1586056,1592732,1518792,1525468,184,4,false
1833,2,67264,67264,1617368,1626860,1550104,1559596,185,4,false
1834,2,67264,67264,1617368,1626860,1550104,1559596,186,4,false
1835,3,67264,67264,5116940,5125152,5049676,5057888,546,4,false
1836,3,67264,67264,5116940,5125152,5049676,5057888,547,4,false
1837,3,67264,67264,5116940,5125152,5049676,5057888,548,4,false
1838,3,67264,67264,5159516,5167728,5092252,5100464,549,4,false
1839,0,67265,67265,8305208,8310604,8237943,8243339,909,4,false
1840,0,67265,67265,8305208,8310604,8237943,8243339,910,4,false
1841,0,67265,67265,8305208,8310604,8237943,8243339,911,4,false
1842,0,67265,67265,8305208,8310604,8237943,8243339,912,4,false
1843,0,67265,67265,8331636,8334472,8264371,8267207,913,4,false
1844,0,67265,67265,8331636,8334472,8264371,8267207,914,4,false
1845,0,67265,67265,8331636,8334472,8264371,8267207,915,4,false
1846,0,67265,67265,8331636,8334472,8264371,8267207,916,4,false
1847,3,67296,67296,5159516,5167728,5092220,5100432,550,4,false
1848,3,67296,67296,5159516,5167728,5092220,5100432,551,4,false
1849,3,67296,67296,5159516,5167728,5092220,5100432,552,4,false
1850,3,67296,67296,5211820,5220032,5144524,5152736,553,4,false
1851,0,67296,67296,8352688,8360900,8285392,8293604,917,4,false
1852,0,67296,67296,8352688,8360900,8285392,8293604,918,4,false
1853,0,67296,67296,8352688,8360900,8285392,8293604,919,4,false
1854,0,67296,67296,8352688,8360900,8285392,8293604,920,4,false
1855,0,67296,67296,8378092,8389120,8310796,8321824,921,4,false
1856,0,67296,67296,8378092,8389120,8310796,8321824,922,4,false
1857,0,67296,67296,8378092,8389120,8310796,8321824,923,4,false
1858,0,67296,67296,8378092,8389120,8310796,8321824,924,4,false
1859,3,67296,67296,5211820,5220032,5144524,5152736,554,4,false
1860,3,67296,67296,5211820,5220032,5144524,5152736,555,4,false
1861,3,67296,67296,5211820,5220032,5144524,5152736,556,4,false
1862,3,67296,67296,5249276,5257488,5181980,5190192,557,4,false
1863,0,67296,67296,8408616,8416828,8341320,8349532,925,4,false
1864,0,67296,67296,8408616,8416828,8341320,8349532,926,4,false
1865,0,67296,67296,8408616,8416828,8341320,8349532,927,4,false
1866,0,67296,67296,8408616,8416828,8341320,8349532,928,4,false
1867,0,67296,67296,8437860,8446072,8370564,8378776,929,4,false
1868,0,67296,67296,8437860,8446072,8370564,8378776,930,4,false
1869,0,67296,67296,8437860,8446072,8370564,8378776,931,4,false
1870,0,67296,67296,8437860,8446072,8370564,8378776,932,4,false
1871,1,67297,67297,1548324,1554744,1481027,1487447,173,4,false
1872,0,67297,67297,8467872,8473268,8400575,8405971,933,4,false
1873,0,67297,67297,8467872,8473268,8400575,8405971,934,4,false
1874,0,67297,67297,8467872,8473268,8400575,8405971,935,4,false
1875,0,67297,67297,8467872,8473268,8400575,8405971,936,4,false
1876,0,67297,67297,8495580,8498416,8428283,8431119,937,4,false
1877,0,67297,67297,8495580,8498416,8428283,8431119,938,4,false
1878,0,67297,67297,8495580,8498416,8428283,8431119,939,4,false
1879,0,67297,67297,8495580,8498416,8428283,8431119,940,4,false
1880,0,67297,67297,8519448,8527404,8452151,8460107,941,4,false
1881,0,67297,67297,8519448,8527404,8452151,8460107,942,4,false
1882,0,67297,67297,8519448,8527404,8452151,8460107,943,4,false
1883,0,67297,67297,8519448,8527404,8452151,8460107,944,4,false
1884,3,67328,67328,5249276,5257488,5181948,5190160,558,4,false
1885,3,67328,67328,5249276,5257488,5181948,5190160,559,4,false
1886,3,67328,67328,5249276,5257488,5181948,5190160,560,4,false
1887,3,67328,67328,5285196,5293408,5217868,5226080,561,4,false
1888,0,67328,67328,8548692,8556904,8481364,8489576,945,4,false
1889,0,67328,67328,8548692,8556904,8481364,8489576,946,4,false
1890,0,67328,67328,8548692,8556904,8481364,8489576,947,4,false
1891,0,67328,67328,8548692,8556904,8481364,8489576,948,4,false
1892,3,67328,67328,5285196,5293408,5217868,5226080,562,4,false
1893,3,67328,67328,5285196,5293408,5217868,5226080,563,4,false
1894,3,67328,67328,5285196,5293408,5217868,5226080,564,4,false
1895,3,67328,67328,5322140,5334448,5254812,5267120,565,4,false
1896,0,67328,67328,8579728,8593316,8512400,8525988,949,4,false
1897,0,67328,67328,8579728,8593316,8512400,8525988,950,4,false
1898,0,67328,67328,8579728,8593316,8512400,8525988,951,4,false
1899,0,67328,67328,8579728,8593316,8512400,8525988,952,4,false
1900,0,67328,67328,8619468,8621536,8552140,8554208,953,4,false
1901,0,67328,67328,8619468,8621536,8552140,8554208,954,4,false
1902,0,67328,67328,8619468,8621536,8552140,8554208,955,4,false
1903,0,67328,67328,8619468,8621536,8552140,8554208,956,4,false
1904,0,67329,67329,8645896,8651292,8578567,8583963,957,4,false
1905,0,67329,67329,8645896,8651292,8578567,8583963,958,4,false
1906,0,67329,67329,8645896,8651292,8578567,8583963,959,4,false
1907,0,67329,67329,8645896,8651292,8578567,8583963,960,4,false
1908,0,67360,67360,8668996,8671832,8601636,8604472,961,4,false
1909,0,67360,67360,8668996,8671832,8601636,8604472,962,4,false
1910,0,67360,67360,8668996,8671832,8601636,8604472,963,4,false
1911,0,67360,67360,8668996,8671832,8601636,8604472,964,4,false
1912,0,67360,67360,8690048,8698260,8622688,8630900,965,4,false
1913,0,67360,67360,8690048,8698260,8622688,8630900,966,4,false
1914,0,67360,67360,8690048,8698260,8622688,8630900,967,4,false
1915,0,67360,67360,8690048,8698260,8622688,8630900,968,4,false
1916,0,67360,67360,8719804,8727760,8652444,8660400,969,4,false
1917,0,67360,67360,8719804,8727760,8652444,8660400,970,4,false
1918,0,67360,67360,8719804,8727760,8652444,8660400,971,4,false
1919,0,67360,67360,8719804,8727760,8652444,8660400,972,4,false
1920,0,67361,67361,8750072,8752908,8682711,8685547,973,4,false
1921,0,67361,67361,8750072,8752908,8682711,8685547,974,4,false
1922,0,67361,67361,8750072,8752908,8682711,8685547,975,4,false
1923,0,67361,67361,8750072,8752908,8682711,8685547,976,4,false
1924,0,67361,67361,8775988,8778824,8708627,8711463,977,4,false
1925,0,67361,67361,8775988,8778824,8708627,8711463,978,4,false
1926,0,67361,67361,8775988,8778824,8708627,8711463,979,4,false
1927,0,67361,67361,8775988,8778824,8708627,8711463,980,4,false
1928,3,67392,67392,5322140,5334448,5254748,5267056,566,4,false
1929,3,67392,67392,5322140,5334448,5254748,5267056,567,4,false
1930,3,67392,67392,5322140,5334448,5254748,5267056,568,4,false
1931,3,67392,67392,5362412,5373952,5295020,5306560,569,4,false
1932,3,67392,67392,5362412,5373952,5295020,5306560,570,4,false
1933,3,67392,67392,5362412,5373952,5295020,5306560,571,4,false
1934,3,67392,67392,5362412,5373952,5295020,5306560,572,4,false
1935,3,67392,67392,5399100,5407824,5331708,5340432,573,4,false
1936,3,67392,67392,5399100,5407824,5331708,5340432,574,4,false
1937,3,67392,67392,5399100,5407824,5331708,5340432,575,4,false
1938,3,67392,67392,5399100,5407824,5331708,5340432,576,4,false
1939,3,67392,67392,5434764,5445280,5367372,5377888,577,4,false
1940,3,67392,67392,5434764,5445280,5367372,5377888,578,4,false
1941,3,67392,67392,5434764,5445280,5367372,5377888,579,4,false
1942,3,67392,67392,5434764,5445280,5367372,5377888,580,4,false
1943,3,67392,67392,5471708,5480432,5404316,5413040,581,4,false
1944,0,67392,67392,8799856,8802692,8732464,8735300,981,4,false
1945,0,67392,67392,8799856,8802692,8732464,8735300,982,4,false
1946,0,67392,67392,8799856,8802692,8732464,8735300,983,4,false
1947,0,67392,67392,8799856,8802692,8732464,8735300,984,4,false
1948,0,67392,67392,8822188,8825024,8754796,8757632,985,4,false
1949,0,67392,67392,8822188,8825024,8754796,8757632,986,4,false
1950,0,67392,67392,8822188,8825024,8754796,8757632,987,4,false
1951,0,67392,67392,8822188,8825024,8754796,8757632,988,4,false
1952,0,67392,67392,8844520,8847356,8777128,8779964,989,4,false
1953,0,67392,67392,8844520,8847356,8777128,8779964,990,4,false
1954,0,67392,67392,8844520,8847356,8777128,8779964,991,4,false
1955,0,67392,67392,8844520,8847356,8777128,8779964,992,4,false
1956,0,67392,67392,8870436,8875832,8803044,8808440,993,4,false
1957,0,67392,67392,8870436,8875832,8803044,8808440,994,4,false
1958,0,67392,67392,8870436,8875832,8803044,8808440,995,4,false
1959,0,67392,67392,8870436,8875832,8803044,8808440,996,4,false
1960,0,67392,67392,8897376,8905588,8829984,8838196,997,4,false
1961,0,67392,67392,8897376,8905588,8829984,8838196,998,4,false
1962,0,67392,67392,8897376,8905588,8829984,8838196,999,4,false
1963,0,67392,67392,8897376,8905588,8829984,8838196,1000,4,false
1964,3,67392,67392,5471708,5480432,5404316,5413040,582,4,false
1965,3,67392,67392,5471708,5480432,5404316,5413040,583,4,false
1966,3,67392,67392,5471708,5480432,5404316,5413040,584,4,false
1967,3,67392,67392,5507372,5517632,5439980,5450240,585,4,false
1968,3,67392,67392,5507372,5517632,5439980,5450240,586,4,false
1969,3,67392,67392,5507372,5517632,5439980,5450240,587,4,false
1970,3,67392,67392,5507372,5517632,5439980,5450240,588,4,false
1971,3,67392,67392,5548668,5557392,5481276,5490000,589,4,false
1972,3,67392,67392,5548668,5557392,5481276,5490000,590,4,false
1973,3,67392,67392,5548668,5557392,5481276,5490000,591,4,false
1974,3,67392,67392,5548668,5557392,5481276,5490000,592,4,false
1975,3,67392,67392,5590988,5599200,5523596,5531808,593,4,false
1976,3,67424,67424,5590988,5599200,5523564,5531776,594,4,false
1977,3,67424,67424,5590988,5599200,5523564,5531776,595,4,false
1978,3,67424,67424,5590988,5599200,5523564,5531776,596,4,false
1979,3,67424,67424,5638940,5649456,5571516,5582032,597,4,false
1980,3,67424,67424,5638940,5649456,5571516,5582032,598,4,false
1981,3,67424,67424,5638940,5649456,5571516,5582032,599,4,false
1982,3,67424,67424,5638940,5649456,5571516,5582032,600,4,false
1983,3,67424,67424,5687660,5696384,5620236,5628960,601,4,false
1984,3,67424,67424,5687660,5696384,5620236,5628960,602,4,false
1985,3,67424,67424,5687660,5696384,5620236,5628960,603,4,false
1986,3,67424,67424,5687660,5696384,5620236,5628960,604,4,false
1987,3,67424,67424,5722300,5730512,5654876,5663088,605,4,false
1988,0,67424,67424,8925852,8928688,8858428,8861264,1001,4,false
1989,0,67424,67424,8925852,8928688,8858428,8861264,1002,4,false
1990,0,67424,67424,8925852,8928688,8858428,8861264,1003,4,false
1991,0,67424,67424,8925852,8928688,8858428,8861264,1004,4,false
1992,3,67424,67424,5722300,5730512,5654876,5663088,606,4,false
1993,3,67424,67424,5722300,5730512,5654876,5663088,607,4,false
1994,3,67424,67424,5722300,5730512,5654876,5663088,608,4,false
1995,3,67424,67424,5764620,5772832,5697196,5705408,609,4,false
1996,3,67425,67425,5764620,5772832,5697195,5705407,610,4,false
1997,3,67425,67425,5764620,5772832,5697195,5705407,611,4,false
1998,3,67425,67425,5764620,5772832,5697195,5705407,612,4,false
1999,3,67425,67425,5797212,5805424,5729787,5737999,613,4,false
2000,0,67425,67425,8952024,8957420,8884599,8889995,1005,4,false
2001,0,67425,67425,8952024,8957420,8884599,8889995,1006,4,false
2002,0,67425,67425,8952024,8957420,8884599,8889995,1007,4,false
2003,0,67425,67425,8952024,8957420,8884599,8889995,1008,4,false
2004,3,67456,67456,5797212,5805424,5729756,5737968,614,4,false
2005,3,67456,67456,5797212,5805424,5729756,5737968,615,4,false
2006,3,67456,67456,5797212,5805424,5729756,5737968,616,4,false
2007,3,67456,67456,5830316,5838528,5762860,5771072,617,4,false
2008,0,67456,67456,8976916,8982312,8909460,8914856,1009,4,false
2009,0,67456,67456,8976916,8982312,8909460,8914856,1010,4,false
2010,0,67456,67456,8976916,8982312,8909460,8914856,1011,4,false
2011,0,67456,67456,8976916,8982312,8909460,8914856,1012,4,false
2012,3,67456,67456,5830316,5838528,5762860,5771072,618,4,false
2013,3,67456,67456,5830316,5838528,5762860,5771072,619,4,false
2014,3,67456,67456,5830316,5838528,5762860,5771072,620,4,false
2015,3,67456,67456,5873916,5878288,5806460,5810832,621,4,false
2016,3,67456,67456,5873916,5878288,5806460,5810832,622,4,false
2017,3,67456,67456,5873916,5878288,5806460,5810832,623,4,false
2018,3,67456,67456,5873916,5878288,5806460,5810832,624,4,false
2019,3,67456,67456,5914956,5921632,5847500,5854176,625,4,false
2020,0,67456,67456,9003344,9011556,8935888,8944100,1013,4,false
2021,0,67456,67456,9003344,9011556,8935888,8944100,1014,4,false
2022,0,67456,67456,9003344,9011556,8935888,8944100,1015,4,false
2023,0,67456,67456,9003344,9011556,8935888,8944100,1016,4,false
2024,3,67456,67456,5914956,5921632,5847500,5854176,626,4,false
2025,3,67456,67456,5914956,5921632,5847500,5854176,627,4,false
2026,3,67456,67456,5914956,5921632,5847500,5854176,628,4,false
2027,3,67456,67456,5951132,5961392,5883676,5893936,629,4,false
2028,0,67457,67457,9031820,9034656,8964363,8967199,1017,4,false
2029,0,67457,67457,9031820,9034656,8964363,8967199,1018,4,false
2030,0,67457,67457,9031820,9034656,8964363,8967199,1019,4,false
2031,0,67457,67457,9031820,9034656,8964363,8967199,1020,4,false
2032,0,67457,67457,9058504,9063900,8991047,8996443,1021,4,false
2033,0,67457,67457,9058504,9063900,8991047,8996443,1022,4,false
2034,0,67457,67457,9058504,9063900,8991047,8996443,1023,4,false
2035,0,67457,67457,9058504,9063900,8991047,8996443,1024,4,false
2036,0,67457,67457,9091588,9094424,9024131,9026967,1025,4,false
2037,0,67457,67457,9091588,9094424,9024131,9026967,1026,4,false
2038,0,67457,67457,9091588,9094424,9024131,9026967,1027,4,false
2039,0,67457,67457,9091588,9094424,9024131,9026967,1028,4,false
2040,3,67488,67488,5951132,5961392,5883644,5893904,630,4,false
2041,3,67488,67488,5951132,5961392,5883644,5893904,631,4,false
2042,3,67488,67488,5951132,5961392,5883644,5893904,632,4,false
2043,3,67488,67488,5994220,6004992,5926732,5937504,633,4,false
2044,0,67488,67488,9113408,9116244,9045920,9048756,1029,4,false
2045,0,67488,67488,9113408,9116244,9045920,9048756,1030,4,false
2046,0,67488,67488,9113408,9116244,9045920,9048756,1031,4,false
2047,0,67488,67488,9113408,9116244,9045920,9048756,1032,4,false
2048,3,67489,67489,5994220,6004992,5926731,5937503,634,4,false
2049,3,67489,67489,5994220,6004992,5926731,5937503,635,4,false
2050,3,67489,67489,5994220,6004992,5926731,5937503,636,4,false
2051,3,67489,67489,6032700,6043472,5965211,5975983,637,4,false
2052,0,67489,67489,9135228,9140624,9067739,9073135,1033,4,false
2053,0,67489,67489,9135228,9140624,9067739,9073135,1034,4,false
2054,0,67489,67489,9135228,9140624,9067739,9073135,1035,4,false
2055,0,67489,67489,9135228,9140624,9067739,9073135,1036,4,false
2056,0,67489,67489,9162424,9171404,9094935,9103915,1037,4,false
2057,0,67489,67489,9162424,9171404,9094935,9103915,1038,4,false
2058,0,67489,67489,9162424,9171404,9094935,9103915,1039,4,false
2059,0,67489,67489,9162424,9171404,9094935,9103915,1040,4,false
2060,0,67489,67489,9195252,9203464,9127763,9135975,1041,4,false
2061,0,67489,67489,9195252,9203464,9127763,9135975,1042,4,false
2062,0,67489,67489,9195252,9203464,9127763,9135975,1043,4,false
2063,0,67489,67489,9195252,9203464,9127763,9135975,1044,4,false
2064,0,67489,67489,9225264,9233476,9157775,9165987,1045,4,false
2065,0,67489,67489,9225264,9233476,9157775,9165987,1046,4,false
2066,0,67489,67489,9225264,9233476,9157775,9165987,1047,4,false
2067,0,67489,67489,9225264,9233476,9157775,9165987,1048,4,false
2068,0,67520,67520,9255532,9258368,9188012,9190848,1049,4,false
2069,0,67520,67520,9255532,9258368,9188012,9190848,1050,4,false
2070,0,67520,67520,9255532,9258368,9188012,9190848,1051,4,false
2071,0,67520,67520,9255532,9258368,9188012,9190848,1052,4,false
2072,3,67520,67520,6032700,6043472,5965180,5975952,638,4,false
2073,3,67520,67520,6032700,6043472,5965180,5975952,639,4,false
2074,3,67520,67520,6032700,6043472,5965180,5975952,640,4,false
2075,3,67520,67520,6070156,6078880,6002636,6011360,641,4,false
2076,3,67520,67520,6070156,6078880,6002636,6011360,642,4,false
2077,3,67520,67520,6070156,6078880,6002636,6011360,643,4,false
2078,3,67520,67520,6070156,6078880,6002636,6011360,644,4,false
2079,3,67520,67520,6121948,6130160,6054428,6062640,645,4,false
2080,3,67520,67520,6121948,6130160,6054428,6062640,646,4,false
2081,3,67520,67520,6121948,6130160,6054428,6062640,647,4,false
2082,3,67520,67520,6121948,6130160,6054428,6062640,648,4,false
2083,3,67520,67520,6162476,6172736,6094956,6105216,649,4,false
2084,1,67520,67520,1548324,1554744,1480804,1487224,174,4,false
2085,1,67520,67520,1548324,1554744,1480804,1487224,175,4,false
2086,1,67520,67520,1548324,1554744,1480804,1487224,176,4,false
2087,1,67520,67520,1577844,1586056,1510324,1518536,177,4,false
2088,0,67520,67520,9287336,9295548,9219816,9228028,1053,4,false
2089,0,67520,67520,9287336,9295548,9219816,9228028,1054,4,false
2090,0,67520,67520,9287336,9295548,9219816,9228028,1055,4,false
2091,0,67520,67520,9287336,9295548,9219816,9228028,1056,4,false
2092,3,67520,67520,6162476,6172736,6094956,6105216,650,4,false
2093,3,67520,67520,6162476,6172736,6094956,6105216,651,4,false
2094,3,67520,67520,6162476,6172736,6094956,6105216,652,4,false
2095,3,67520,67520,6204540,6213264,6137020,6145744,653,4,false
2096,3,67520,67520,6204540,6213264,6137020,6145744,654,4,false
2097,3,67520,67520,6204540,6213264,6137020,6145744,655,4,false
2098,3,67520,67520,6204540,6213264,6137020,6145744,656,4,false
2099,3,67520,67520,6240460,6250976,6172940,6183456,657,4,false
2100,0,67521,67521,9319140,9321976,9251619,9254455,1057,4,false
2101,0,67521,67521,9319140,9321976,9251619,9254455,1058,4,false
2102,0,67521,67521,9319140,9321976,9251619,9254455,1059,4,false
2103,0,67521,67521,9319140,9321976,9251619,9254455,1060,4,false
2104,0,67521,67521,9343264,9348660,9275743,9281139,1061,4,false
2105,0,67521,67521,9343264,9348660,9275743,9281139,1062,4,false
2106,0,67521,67521,9343264,9348660,9275743,9281139,1063,4,false
2107,0,67521,67521,9343264,9348660,9275743,9281139,1064,4,false
2108,1,67521,67521,1577844,1586056,1510323,1518535,178,4,false
2109,1,67521,67521,1577844,1586056,1510323,1518535,179,4,false
2110,1,67521,67521,1577844,1586056,1510323,1518535,180,4,false
2111,1,67521,67521,1609156,1617368,1541635,1549847,181,4,false
2112,3,67552,67552,6240460,6250976,6172908,6183424,658,4,false
2113,3,67552,67552,6240460,6250976,6172908,6183424,659,4,false
2114,3,67552,67552,6240460,6250976,6172908,6183424,660,4,false
2115,3,67552,67552,6281756,6290480,6214204,6222928,661,4,false
2116,3,67552,67552,6281756,6290480,6214204,6222928,662,4,false
2117,3,67552,67552,6281756,6290480,6214204,6222928,663,4,false
2118,3,67552,67552,6281756,6290480,6214204,6222928,664,4,false
2119,3,67552,67552,6324076,6332288,6256524,6264736,665,4,false
2120,3,67552,67552,6324076,6332288,6256524,6264736,666,4,false
2121,3,67552,67552,6324076,6332288,6256524,6264736,667,4,false
2122,3,67552,67552,6324076,6332288,6256524,6264736,668,4,false
2123,3,67552,67552,6364604,6376912,6297052,6309360,669,4,false
2124,0,67552,67552,9368924,9376880,9301372,9309328,1065,4,false
2125,0,67552,67552,9368924,9376880,9301372,9309328,1066,4,false
2126,0,67552,67552,9368924,9376880,9301372,9309328,1067,4,false
2127,0,67552,67552,9368924,9376880,9301372,9309328,1068,4,false
2128,3,67552,67552,6364604,6376912,6297052,6309360,670,4,false
2129,3,67552,67552,6364604,6376912,6297052,6309360,671,4,false
2130,3,67552,67552,6364604,6376912,6297052,6309360,672,4,false
2131,3,67552,67552,6410508,6420000,6342956,6352448,673,4,false
2132,3,67552,67552,6410508,6420000,6342956,6352448,674,4,false
2133,3,67552,67552,6410508,6420000,6342956,6352448,675,4,false
2134,3,67552,67552,6410508,6420000,6342956,6352448,676,4,false
2135,3,67552,67552,6454876,6463088,6387324,6395536,677,4,false
2136,3,67552,67552,6454876,6463088,6387324,6395536,678,4,false
2137,3,67552,67552,6454876,6463088,6387324,6395536,679,4,false
2138,3,67552,67552,6454876,6463088,6387324,6395536,680,4,false
2139,3,67552,67552,6489516,6500032,6421964,6432480,681,4,false
2140,1,67552,67552,1609156,1617368,1541604,1549816,182,4,false
2141,1,67552,67552,1609156,1617368,1541604,1549816,183,4,false
2142,1,67552,67552,1609156,1617368,1541604,1549816,184,4,false
2143,1,67552,67552,1651220,1659432,1583668,1591880,185,4,false
2144,0,67553,67553,9394072,9396908,9326519,9329355,1069,4,false
2145,0,67553,67553,9394072,9396908,9326519,9329355,1070,4,false
2146,0,67553,67553,9394072,9396908,9326519,9329355,1071,4,false
2147,0,67553,67553,9394072,9396908,9326519,9329355,1072,4,false
2148,3,67553,67553,6489516,6500032,6421963,6432479,682,4,false
2149,3,67553,67553,6489516,6500032,6421963,6432479,683,4,false
2150,3,67553,67553,6489516,6500032,6421963,6432479,684,4,false
2151,3,67553,67553,6528252,6536976,6460699,6469423,685,4,false
2152,3,67584,67584,6528252,6536976,6460668,6469392,686,4,false
2153,3,67584,67584,6528252,6536976,6460668,6469392,687,4,false
2154,3,67584,67584,6528252,6536976,6460668,6469392,688,4,false
2155,3,67584,67584,6571084,6579296,6503500,6511712,689,4,false
2156,3,67584,67584,6571084,6579296,6503500,6511712,690,4,false
2157,3,67584,67584,6571084,6579296,6503500,6511712,691,4,false
2158,3,67584,67584,6571084,6579296,6503500,6511712,692,4,false
2159,3,67584,67584,6609820,6620080,6542236,6552496,693,4,false
2160,3,67584,67584,6609820,6620080,6542236,6552496,694,4,false
2161,3,67584,67584,6609820,6620080,6542236,6552496,695,4,false
2162,3,67584,67584,6609820,6620080,6542236,6552496,696,4,false
2163,3,67584,67584,6654444,6663168,6586860,6595584,697,4,false
2164,0,67584,67584,9415892,9418728,9348308,9351144,1073,4,false
2165,0,67584,67584,9415892,9418728,9348308,9351144,1074,4,false
2166,0,67584,67584,9415892,9418728,9348308,9351144,1075,4,false
2167,0,67584,67584,9415892,9418728,9348308,9351144,1076,4,false
2168,3,67585,67585,6654444,6663168,6586859,6595583,698,4,false
2169,3,67585,67585,6654444,6663168,6586859,6595583,699,4,false
2170,3,67585,67585,6654444,6663168,6586859,6595583,700,4,false
2171,3,67585,67585,6696764,6707280,6629179,6639695,701,4,false
2172,3,67616,67616,6696764,6707280,6629148,6639664,702,4,false
2173,3,67616,67616,6696764,6707280,6629148,6639664,703,4,false
2174,3,67616,67616,6696764,6707280,6629148,6639664,704,4,false
2175,3,67616,67616,6740364,6749088,6672748,6681472,705,4,false
2176,1,67616,67616,1651220,1659432,1583604,1591816,186,4,false
2177,1,67616,67616,1651220,1659432,1583604,1591816,187,4,false
2178,1,67616,67616,1651220,1659432,1583604,1591816,188,4,false
2179,1,67616,67616,1679972,1686136,1612356,1618520,189,4,false
2180,0,67617,67617,9437712,9445156,9370095,9377539,1077,4,false
2181,0,67617,67617,9437712,9445156,9370095,9377539,1078,4,false
2182,0,67617,67617,9437712,9445156,9370095,9377539,1079,4,false
2183,0,67617,67617,9437712,9445156,9370095,9377539,1080,4,false
2184,0,67617,67617,9465420,9468256,9397803,9400639,1081,4,false
2185,0,67617,67617,9465420,9468256,9397803,9400639,1082,4,false
