token_id,dst_rank,arrival_cycle,enqueue_cycle,dispatch_cycle,completion_cycle,queue_delay,total_latency,queue_depth_at_enqueue,aggregation_size,credit_stalled
1703,3,67104,67104,3275100,3280496,3207996,3213392,474,1,false
1704,3,67104,67104,3280496,3285892,3213392,3218788,475,1,false
1705,3,67104,67104,3285892,3291288,3218788,3224184,476,1,false
1706,3,67104,67104,3291288,3296684,3224184,3229580,477,1,false
1707,0,67104,67104,3269644,3271200,3202540,3204096,857,1,false
1708,0,67104,67104,3271200,3272500,3204096,3205396,858,1,false
1709,0,67104,67104,3272500,3273800,3205396,3206696,859,1,false
1710,0,67104,67104,3273800,3275100,3206696,3207996,860,1,false
1711,3,67104,67104,3296684,3297472,3229580,3230368,478,1,false
1712,3,67104,67104,3297472,3298260,3230368,3231156,479,1,false
1713,3,67104,67104,3298260,3299048,3231156,3231944,480,1,false
1714,3,67104,67104,3299048,3299580,3231944,3232476,481,1,false
1715,3,67104,67104,3299580,3301648,3232476,3234544,482,1,false
1716,3,67104,67104,3301648,3303716,3234544,3236612,483,1,false
1717,3,67104,67104,3303716,3305784,3236612,3238680,484,1,false
1718,3,67104,67104,3305784,3307852,3238680,3240748,485,1,false
1719,3,67105,67105,3310748,3312048,3243643,3244943,486,1,false
1720,3,67105,67105,3312048,3313348,3244943,3246243,487,1,false
1721,3,67105,67105,3313348,3314648,3246243,3247543,488,1,false
1722,3,67105,67105,3314648,3315692,3247543,3248587,489,1,false
1723,0,67105,67105,3307852,3308640,3240747,3241535,861,1,false
1724,0,67105,67105,3308640,3309428,3241535,3242323,862,1,false
1725,0,67105,67105,3309428,3310216,3242323,3243111,863,1,false
1726,0,67105,67105,3310216,3310748,3243111,3243643,864,1,false
1727,3,67136,67136,3334620,3336688,3267484,3269552,490,1,false
1728,3,67136,67136,3336688,3338756,3269552,3271620,491,1,false
1729,3,67136,67136,3338756,3340824,3271620,3273688,492,1,false
1730,3,67136,67136,3340824,3342892,3273688,3275756,493,1,false
1731,2,67136,67136,3326604,3328672,3259468,3261536,187,1,false
1732,2,67136,67136,3328672,3330740,3261536,3263604,188,1,false
1733,2,67136,67136,3330740,3332808,3263604,3265672,189,1,false
1734,2,67136,67136,3332808,3334620,3265672,3267484,190,1,false
1735,3,67136,67136,3342892,3344960,3275756,3277824,494,1,false
1736,3,67136,67136,3344960,3347028,3277824,3279892,495,1,false
1737,3,67136,67136,3347028,3349096,3279892,3281960,496,1,false
1738,3,67136,67136,3349096,3351164,3281960,3284028,497,1,false
1739,3,67136,67136,3351164,3353232,3284028,3286096,498,1,false
1740,3,67136,67136,3353232,3355300,3286096,3288164,499,1,false
1741,3,67136,67136,3355300,3357368,3288164,3290232,500,1,false
1742,3,67136,67136,3357368,3359436,3290232,3292300,501,1,false
1743,0,67136,67136,3315692,3317248,3248556,3250112,865,1,false
1744,0,67136,67136,3317248,3318548,3250112,3251412,866,1,false
1745,0,67136,67136,3318548,3319848,3251412,3252712,867,1,false
1746,0,67136,67136,3319848,3321148,3252712,3254012,868,1,false
1747,3,67136,67136,3359436,3362272,3292300,3295136,502,1,false
1748,3,67136,67136,3362272,3365108,3295136,3297972,503,1,false
1749,3,67136,67136,3365108,3367688,3297972,3300552,504,1,false
1750,3,67136,67136,3367688,3370268,3300552,3303132,505,1,false
1751,3,67136,67136,3370268,3372336,3303132,3305200,506,1,false
1752,3,67136,67136,3372336,3374404,3305200,3307268,507,1,false
1753,3,67136,67136,3374404,3376472,3307268,3309336,508,1,false
1754,3,67136,67136,3376472,3378540,3309336,3311404,509,1,false
1755,0,67136,67136,3321148,3322704,3254012,3255568,869,1,false
1756,0,67136,67136,3322704,3324004,3255568,3256868,870,1,false
1757,0,67136,67136,3324004,3325304,3256868,3258168,871,1,false
1758,0,67136,67136,3325304,3326604,3258168,3259468,872,1,false
1759,3,67137,67137,3383996,3386832,3316859,3319695,510,1,false
1760,3,67137,67137,3386832,3389668,3319695,3322531,511,1,false
1761,3,67137,67137,3389668,3392504,3322531,3325367,512,1,false
1762,3,67137,67137,3392504,3395084,3325367,3327947,513,1,false
1763,3,67137,67137,3395084,3397152,3327947,3330015,514,1,false
1764,3,67137,67137,3397152,3399220,3330015,3332083,515,1,false
1765,3,67137,67137,3399220,3401288,3332083,3334151,516,1,false
1766,3,67137,67137,3401288,3403356,3334151,3336219,517,1,false
1767,0,67137,67137,3378540,3380096,3311403,3312959,873,1,false
1768,0,67137,67137,3380096,3381396,3312959,3314259,874,1,false
1769,0,67137,67137,3381396,3382696,3314259,3315559,875,1,false
1770,0,67137,67137,3382696,3383996,3315559,3316859,876,1,false
1771,3,67168,67168,3403356,3406192,3336188,3339024,518,1,false
1772,3,67168,67168,3406192,3409028,3339024,3341860,519,1,false
1773,3,67168,67168,3409028,3411864,3341860,3344696,520,1,false
1774,3,67168,67168,3411864,3414444,3344696,3347276,521,1,false
1775,3,67168,67168,3414444,3416512,3347276,3349344,522,1,false
1776,3,67168,67168,3416512,3418580,3349344,3351412,523,1,false
1777,3,67168,67168,3418580,3420648,3351412,3353480,524,1,false
1778,3,67168,67168,3420648,3422716,3353480,3355548,525,1,false
1779,0,67169,67169,3422716,3423504,3355547,3356335,877,1,false
1780,0,67169,67169,3423504,3424292,3356335,3357123,878,1,false
1781,0,67169,67169,3424292,3425080,3357123,3357911,879,1,false
1782,0,67169,67169,3425080,3425612,3357911,3358443,880,1,false
1783,0,67200,67200,3425612,3426400,3358412,3359200,881,1,false
1784,0,67200,67200,3426400,3427188,3359200,3359988,882,1,false
1785,0,67200,67200,3427188,3427976,3359988,3360776,883,1,false
1786,0,67200,67200,3427976,3428508,3360776,3361308,884,1,false
1787,0,67200,67200,3428508,3429296,3361308,3362096,885,1,false
1788,0,67200,67200,3429296,3430084,3362096,3362884,886,1,false
1789,0,67200,67200,3430084,3430872,3362884,3363672,887,1,false
1790,0,67200,67200,3430872,3431404,3363672,3364204,888,1,false
1791,0,67200,67200,3431404,3432192,3364204,3364992,889,1,false
1792,0,67200,67200,3432192,3432980,3364992,3365780,890,1,false
1793,0,67200,67200,3432980,3433768,3365780,3366568,891,1,false
1794,0,67200,67200,3433768,3434300,3366568,3367100,892,1,false
1795,3,67200,67200,3434300,3437136,3367100,3369936,526,1,false
1796,3,67200,67200,3437136,3439972,3369936,3372772,527,1,false
1797,3,67200,67200,3439972,3442552,3372772,3375352,528,1,false
1798,3,67200,67200,3442552,3445132,3375352,3377932,529,1,false
1799,0,67232,67232,3445132,3446688,3377900,3379456,893,1,false
1800,0,67232,67232,3446688,3447988,3379456,3380756,894,1,false
1801,0,67232,67232,3447988,3449288,3380756,3382056,895,1,false
1802,0,67232,67232,3449288,3450588,3382056,3383356,896,1,false
1803,3,67232,67232,3456044,3458880,3388812,3391648,530,1,false
1804,3,67232,67232,3458880,3461716,3391648,3394484,531,1,false
1805,3,67232,67232,3461716,3464552,3394484,3397320,532,1,false
1806,3,67232,67232,3464552,3467132,3397320,3399900,533,1,false
1807,0,67232,67232,3450588,3452144,3383356,3384912,897,1,false
1808,0,67232,67232,3452144,3453444,3384912,3386212,898,1,false
1809,0,67232,67232,3453444,3454744,3386212,3387512,899,1,false
1810,0,67232,67232,3454744,3456044,3387512,3388812,900,1,false
1811,3,67232,67232,3467132,3469200,3399900,3401968,534,1,false
1812,3,67232,67232,3469200,3471268,3401968,3404036,535,1,false
1813,3,67232,67232,3471268,3473336,3404036,3406104,536,1,false
1814,3,67232,67232,3473336,3475404,3406104,3408172,537,1,false
1815,0,67233,67233,3475404,3476960,3408171,3409727,901,1,false
1816,0,67233,67233,3476960,3478260,3409727,3411027,902,1,false
1817,0,67233,67233,3478260,3479560,3411027,3412327,903,1,false
1818,0,67233,67233,3479560,3480860,3412327,3413627,904,1,false
1819,3,67264,67264,3491772,3493840,3424508,3426576,538,1,false
1820,3,67264,67264,3493840,3495908,3426576,3428644,539,1,false
1821,3,67264,67264,3495908,3497976,3428644,3430712,540,1,false
1822,3,67264,67264,3497976,3500044,3430712,3432780,541,1,false
1823,3,67264,67264,3500044,3502112,3432780,3434848,542,1,false
1824,3,67264,67264,3502112,3504180,3434848,3436916,543,1,false
1825,3,67264,67264,3504180,3506248,3436916,3438984,544,1,false
1826,3,67264,67264,3506248,3508316,3438984,3441052,545,1,false
1827,0,67264,67264,3480860,3482416,3413596,3415152,905,1,false
1828,0,67264,67264,3482416,3483716,3415152,3416452,906,1,false
1829,0,67264,67264,3483716,3485016,3416452,3417752,907,1,false
1830,0,67264,67264,3485016,3486316,3417752,3419052,908,1,false
1831,2,67264,67264,3486316,3487872,3419052,3420608,191,1,false
1832,2,67264,67264,3487872,3489172,3420608,3421908,192,1,false
1833,2,67264,67264,3489172,3490472,3421908,3423208,193,1,false
1834,2,67264,67264,3490472,3491772,3423208,3424508,194,1,false
1835,3,67264,67264,3508316,3510384,3441052,3443120,546,1,false
1836,3,67264,67264,3510384,3512452,3443120,3445188,547,1,false
1837,3,67264,67264,3512452,3514520,3445188,3447256,548,1,false
1838,3,67264,67264,3514520,3516588,3447256,3449324,549,1,false
1839,0,67265,67265,3516588,3518144,3449323,3450879,909,1,false
1840,0,67265,67265,3518144,3519444,3450879,3452179,910,1,false
1841,0,67265,67265,3519444,3520744,3452179,3453479,911,1,false
1842,0,67265,67265,3520744,3522044,3453479,3454779,912,1,false
1843,0,67265,67265,3522044,3522832,3454779,3455567,913,1,false
1844,0,67265,67265,3522832,3523620,3455567,3456355,914,1,false
1845,0,67265,67265,3523620,3524408,3456355,3457143,915,1,false
1846,0,67265,67265,3524408,3524940,3457143,3457675,916,1,false
1847,3,67296,67296,3560844,3562912,3493548,3495616,550,1,false
1848,3,67296,67296,3562912,3564980,3495616,3497684,551,1,false
1849,3,67296,67296,3564980,3567048,3497684,3499752,552,1,false
1850,3,67296,67296,3567048,3569116,3499752,3501820,553,1,false
1851,0,67296,67296,3524940,3527008,3457644,3459712,917,1,false
1852,0,67296,67296,3527008,3529076,3459712,3461780,918,1,false
1853,0,67296,67296,3529076,3531144,3461780,3463848,919,1,false
1854,0,67296,67296,3531144,3533212,3463848,3465916,920,1,false
1855,0,67296,67296,3533212,3536048,3465916,3468752,921,1,false
1856,0,67296,67296,3536048,3538884,3468752,3471588,922,1,false
1857,0,67296,67296,3538884,3541720,3471588,3474424,923,1,false
1858,0,67296,67296,3541720,3544300,3474424,3477004,924,1,false
1859,3,67296,67296,3569116,3571184,3501820,3503888,554,1,false
1860,3,67296,67296,3571184,3573252,3503888,3505956,555,1,false
1861,3,67296,67296,3573252,3575320,3505956,3508024,556,1,false
1862,3,67296,67296,3575320,3577388,3508024,3510092,557,1,false
1863,0,67296,67296,3544300,3546368,3477004,3479072,925,1,false
1864,0,67296,67296,3546368,3548436,3479072,3481140,926,1,false
1865,0,67296,67296,3548436,3550504,3481140,3483208,927,1,false
1866,0,67296,67296,3550504,3552572,3483208,3485276,928,1,false
1867,0,67296,67296,3552572,3554640,3485276,3487344,929,1,false
1868,0,67296,67296,3554640,3556708,3487344,3489412,930,1,false
1869,0,67296,67296,3556708,3558776,3489412,3491480,931,1,false
1870,0,67296,67296,3558776,3560844,3491480,3493548,932,1,false
1871,1,67297,67297,3593756,3594032,3526459,3526735,167,1,false
1872,0,67297,67297,3577388,3578944,3510091,3511647,933,1,false
1873,0,67297,67297,3578944,3580244,3511647,3512947,934,1,false
1874,0,67297,67297,3580244,3581544,3512947,3514247,935,1,false
1875,0,67297,67297,3581544,3582844,3514247,3515547,936,1,false
1876,0,67297,67297,3582844,3583632,3515547,3516335,937,1,false
1877,0,67297,67297,3583632,3584420,3516335,3517123,938,1,false
1878,0,67297,67297,3584420,3585208,3517123,3517911,939,1,false
1879,0,67297,67297,3585208,3585740,3517911,3518443,940,1,false
1880,0,67297,67297,3585740,3587808,3518443,3520511,941,1,false
1881,0,67297,67297,3587808,3589876,3520511,3522579,942,1,false
1882,0,67297,67297,3589876,3591944,3522579,3524647,943,1,false
1883,0,67297,67297,3591944,3593756,3524647,3526459,944,1,false
1884,3,67328,67328,3618080,3620148,3550752,3552820,558,1,false
1885,3,67328,67328,3620148,3622216,3552820,3554888,559,1,false
1886,3,67328,67328,3622216,3624284,3554888,3556956,560,1,false
1887,3,67328,67328,3624284,3626352,3556956,3559024,561,1,false
1888,0,67328,67328,3594032,3596100,3526704,3528772,945,1,false
1889,0,67328,67328,3596100,3598168,3528772,3530840,946,1,false
1890,0,67328,67328,3598168,3600236,3530840,3532908,947,1,false
1891,0,67328,67328,3600236,3602304,3532908,3534976,948,1,false
1892,3,67328,67328,3626352,3628420,3559024,3561092,562,1,false
1893,3,67328,67328,3628420,3630488,3561092,3563160,563,1,false
1894,3,67328,67328,3630488,3632556,3563160,3565228,564,1,false
1895,3,67328,67328,3632556,3634624,3565228,3567296,565,1,false
1896,0,67328,67328,3602304,3605908,3534976,3538580,949,1,false
1897,0,67328,67328,3605908,3609256,3538580,3541928,950,1,false
1898,0,67328,67328,3609256,3612604,3541928,3545276,951,1,false
1899,0,67328,67328,3612604,3615952,3545276,3548624,952,1,false
1900,0,67328,67328,3615952,3616484,3548624,3549156,953,1,false
1901,0,67328,67328,3616484,3617016,3549156,3549688,954,1,false
1902,0,67328,67328,3617016,3617548,3549688,3550220,955,1,false
1903,0,67328,67328,3617548,3618080,3550220,3550752,956,1,false
1904,0,67329,67329,3634624,3636180,3567295,3568851,957,1,false
1905,0,67329,67329,3636180,3637480,3568851,3570151,958,1,false
1906,0,67329,67329,3637480,3638780,3570151,3571451,959,1,false
1907,0,67329,67329,3638780,3640080,3571451,3572751,960,1,false
1908,0,67360,67360,3640080,3640868,3572720,3573508,961,1,false
1909,0,67360,67360,3640868,3641656,3573508,3574296,962,1,false
1910,0,67360,67360,3641656,3642444,3574296,3575084,963,1,false
1911,0,67360,67360,3642444,3642976,3575084,3575616,964,1,false
1912,0,67360,67360,3642976,3645044,3575616,3577684,965,1,false
1913,0,67360,67360,3645044,3647112,3577684,3579752,966,1,false
1914,0,67360,67360,3647112,3649180,3579752,3581820,967,1,false
1915,0,67360,67360,3649180,3651248,3581820,3583888,968,1,false
1916,0,67360,67360,3651248,3653316,3583888,3585956,969,1,false
1917,0,67360,67360,3653316,3655384,3585956,3588024,970,1,false
1918,0,67360,67360,3655384,3657452,3588024,3590092,971,1,false
1919,0,67360,67360,3657452,3659264,3590092,3591904,972,1,false
1920,0,67361,67361,3659264,3660052,3591903,3592691,973,1,false
1921,0,67361,67361,3660052,3660840,3592691,3593479,974,1,false
1922,0,67361,67361,3660840,3661628,3593479,3594267,975,1,false
1923,0,67361,67361,3661628,3662160,3594267,3594799,976,1,false
1924,0,67361,67361,3662160,3662948,3594799,3595587,977,1,false
1925,0,67361,67361,3662948,3663736,3595587,3596375,978,1,false
1926,0,67361,67361,3663736,3664524,3596375,3597163,979,1,false
1927,0,67361,67361,3664524,3665056,3597163,3597695,980,1,false
1928,3,67392,67392,3687472,3691076,3620080,3623684,566,1,false
1929,3,67392,67392,3691076,3694424,3623684,3627032,567,1,false
1930,3,67392,67392,3694424,3697772,3627032,3630380,568,1,false
1931,3,67392,67392,3697772,3701120,3630380,3633728,569,1,false
1932,3,67392,67392,3701120,3703956,3633728,3636564,570,1,false
1933,3,67392,67392,3703956,3706792,3636564,3639400,571,1,false
1934,3,67392,67392,3706792,3709372,3639400,3641980,572,1,false
1935,3,67392,67392,3709372,3711952,3641980,3644560,573,1,false
1936,3,67392,67392,3711952,3714020,3644560,3646628,574,1,false
1937,3,67392,67392,3714020,3716088,3646628,3648696,575,1,false
1938,3,67392,67392,3716088,3718156,3648696,3650764,576,1,false
1939,3,67392,67392,3718156,3720224,3650764,3652832,577,1,false
1940,3,67392,67392,3720224,3723060,3652832,3655668,578,1,false
1941,3,67392,67392,3723060,3725896,3655668,3658504,579,1,false
1942,3,67392,67392,3725896,3728732,3658504,3661340,580,1,false
1943,3,67392,67392,3728732,3731312,3661340,3663920,581,1,false
1944,0,67392,67392,3665056,3665844,3597664,3598452,981,1,false
1945,0,67392,67392,3665844,3666632,3598452,3599240,982,1,false
1946,0,67392,67392,3666632,3667420,3599240,3600028,983,1,false
1947,0,67392,67392,3667420,3667952,3600028,3600560,984,1,false
1948,0,67392,67392,3667952,3668740,3600560,3601348,985,1,false
1949,0,67392,67392,3668740,3669528,3601348,3602136,986,1,false
1950,0,67392,67392,3669528,3670316,3602136,3602924,987,1,false
1951,0,67392,67392,3670316,3670848,3602924,3603456,988,1,false
1952,0,67392,67392,3670848,3671636,3603456,3604244,989,1,false
1953,0,67392,67392,3671636,3672424,3604244,3605032,990,1,false
1954,0,67392,67392,3672424,3673212,3605032,3605820,991,1,false
1955,0,67392,67392,3673212,3673744,3605820,3606352,992,1,false
1956,0,67392,67392,3673744,3675300,3606352,3607908,993,1,false
1957,0,67392,67392,3675300,3676600,3607908,3609208,994,1,false
1958,0,67392,67392,3676600,3677900,3609208,3610508,995,1,false
1959,0,67392,67392,3677900,3679200,3610508,3611808,996,1,false
1960,0,67392,67392,3679200,3681268,3611808,3613876,997,1,false
1961,0,67392,67392,3681268,3683336,3613876,3615944,998,1,false
1962,0,67392,67392,3683336,3685404,3615944,3618012,999,1,false
1963,0,67392,67392,3685404,3687472,3618012,3620080,1000,1,false
1964,3,67392,67392,3731312,3733380,3663920,3665988,582,1,false
1965,3,67392,67392,3733380,3735448,3665988,3668056,583,1,false
1966,3,67392,67392,3735448,3737516,3668056,3670124,584,1,false
1967,3,67392,67392,3737516,3739584,3670124,3672192,585,1,false
1968,3,67392,67392,3739584,3742420,3672192,3675028,586,1,false
1969,3,67392,67392,3742420,3745256,3675028,3677864,587,1,false
1970,3,67392,67392,3745256,3747836,3677864,3680444,588,1,false
1971,3,67392,67392,3747836,3750416,3680444,3683024,589,1,false
1972,3,67392,67392,3750416,3752484,3683024,3685092,590,1,false
1973,3,67392,67392,3752484,3754552,3685092,3687160,591,1,false
1974,3,67392,67392,3754552,3756620,3687160,3689228,592,1,false
1975,3,67392,67392,3756620,3758688,3689228,3691296,593,1,false
1976,3,67424,67424,3761584,3763652,3694160,3696228,594,1,false
1977,3,67424,67424,3763652,3765720,3696228,3698296,595,1,false
1978,3,67424,67424,3765720,3767788,3698296,3700364,596,1,false
1979,3,67424,67424,3767788,3769856,3700364,3702432,597,1,false
1980,3,67424,67424,3769856,3772692,3702432,3705268,598,1,false
1981,3,67424,67424,3772692,3775528,3705268,3708104,599,1,false
1982,3,67424,67424,3775528,3778364,3708104,3710940,600,1,false
1983,3,67424,67424,3778364,3780944,3710940,3713520,601,1,false
1984,3,67424,67424,3780944,3783012,3713520,3715588,602,1,false
1985,3,67424,67424,3783012,3785080,3715588,3717656,603,1,false
1986,3,67424,67424,3785080,3787148,3717656,3719724,604,1,false
1987,3,67424,67424,3787148,3789216,3719724,3721792,605,1,false
1988,0,67424,67424,3758688,3759476,3691264,3692052,1001,1,false
1989,0,67424,67424,3759476,3760264,3692052,3692840,1002,1,false
1990,0,67424,67424,3760264,3761052,3692840,3693628,1003,1,false
1991,0,67424,67424,3761052,3761584,3693628,3694160,1004,1,false
1992,3,67424,67424,3789216,3791284,3721792,3723860,606,1,false
1993,3,67424,67424,3791284,3793352,3723860,3725928,607,1,false
1994,3,67424,67424,3793352,3795420,3725928,3727996,608,1,false
1995,3,67424,67424,3795420,3797488,3727996,3730064,609,1,false
1996,3,67425,67425,3802944,3805012,3735519,3737587,610,1,false
1997,3,67425,67425,3805012,3807080,3737587,3739655,611,1,false
1998,3,67425,67425,3807080,3809148,3739655,3741723,612,1,false
1999,3,67425,67425,3809148,3811216,3741723,3743791,613,1,false
2000,0,67425,67425,3797488,3799044,3730063,3731619,1005,1,false
2001,0,67425,67425,3799044,3800344,3731619,3732919,1006,1,false
2002,0,67425,67425,3800344,3801644,3732919,3734219,1007,1,false
2003,0,67425,67425,3801644,3802944,3734219,3735519,1008,1,false
2004,3,67456,67456,3824944,3827012,3757488,3759556,614,1,false
2005,3,67456,67456,3827012,3829080,3759556,3761624,615,1,false
2006,3,67456,67456,3829080,3831148,3761624,3763692,616,1,false
2007,3,67456,67456,3831148,3833216,3763692,3765760,617,1,false
2008,0,67456,67456,3811216,3812772,3743760,3745316,1009,1,false
2009,0,67456,67456,3812772,3814072,3745316,3746616,1010,1,false
2010,0,67456,67456,3814072,3815372,3746616,3747916,1011,1,false
2011,0,67456,67456,3815372,3816672,3747916,3749216,1012,1,false
2012,3,67456,67456,3833216,3835284,3765760,3767828,618,1,false
2013,3,67456,67456,3835284,3837352,3767828,3769896,619,1,false
2014,3,67456,67456,3837352,3839420,3769896,3771964,620,1,false
2015,3,67456,67456,3839420,3841488,3771964,3774032,621,1,false
2016,3,67456,67456,3841488,3842276,3774032,3774820,622,1,false
2017,3,67456,67456,3842276,3843064,3774820,3775608,623,1,false
2018,3,67456,67456,3843064,3843852,3775608,3776396,624,1,false
2019,3,67456,67456,3843852,3844384,3776396,3776928,625,1,false
2020,0,67456,67456,3816672,3818740,3749216,3751284,1013,1,false
2021,0,67456,67456,3818740,3820808,3751284,3753352,1014,1,false
2022,0,67456,67456,3820808,3822876,3753352,3755420,1015,1,false
2023,0,67456,67456,3822876,3824944,3755420,3757488,1016,1,false
2024,3,67456,67456,3844384,3846452,3776928,3778996,626,1,false
2025,3,67456,67456,3846452,3848520,3778996,3781064,627,1,false
2026,3,67456,67456,3848520,3850588,3781064,3783132,628,1,false
2027,3,67456,67456,3850588,3852656,3783132,3785200,629,1,false
2028,0,67457,67457,3852656,3853444,3785199,3785987,1017,1,false
2029,0,67457,67457,3853444,3854232,3785987,3786775,1018,1,false
2030,0,67457,67457,3854232,3855020,3786775,3787563,1019,1,false
2031,0,67457,67457,3855020,3855552,3787563,3788095,1020,1,false
2032,0,67457,67457,3855552,3857108,3788095,3789651,1021,1,false
2033,0,67457,67457,3857108,3858408,3789651,3790951,1022,1,false
2034,0,67457,67457,3858408,3859708,3790951,3792251,1023,1,false
2035,0,67457,67457,3859708,3861008,3792251,3793551,1024,1,false
2036,0,67457,67457,3861008,3861796,3793551,3794339,1025,1,false
2037,0,67457,67457,3861796,3862584,3794339,3795127,1026,1,false
2038,0,67457,67457,3862584,3863372,3795127,3795915,1027,1,false
2039,0,67457,67457,3863372,3863904,3795915,3796447,1028,1,false
2040,3,67488,67488,3866800,3869636,3799312,3802148,630,1,false
2041,3,67488,67488,3869636,3872472,3802148,3804984,631,1,false
2042,3,67488,67488,3872472,3875052,3804984,3807564,632,1,false
2043,3,67488,67488,3875052,3877632,3807564,3810144,633,1,false
2044,0,67488,67488,3863904,3864692,3796416,3797204,1029,1,false
2045,0,67488,67488,3864692,3865480,3797204,3797992,1030,1,false
2046,0,67488,67488,3865480,3866268,3797992,3798780,1031,1,false
2047,0,67488,67488,3866268,3866800,3798780,3799312,1032,1,false
2048,3,67489,67489,3908672,3911508,3841183,3844019,634,1,false
2049,3,67489,67489,3911508,3914344,3844019,3846855,635,1,false
2050,3,67489,67489,3914344,3916924,3846855,3849435,636,1,false
2051,3,67489,67489,3916924,3919504,3849435,3852015,637,1,false
2052,0,67489,67489,3877632,3879188,3810143,3811699,1033,1,false
2053,0,67489,67489,3879188,3880488,3811699,3812999,1034,1,false
2054,0,67489,67489,3880488,3881788,3812999,3814299,1035,1,false
2055,0,67489,67489,3881788,3883088,3814299,3815599,1036,1,false
2056,0,67489,67489,3883088,3885412,3815599,3817923,1037,1,false
2057,0,67489,67489,3885412,3887736,3817923,3820247,1038,1,false
2058,0,67489,67489,3887736,3890060,3820247,3822571,1039,1,false
2059,0,67489,67489,3890060,3892128,3822571,3824639,1040,1,false
2060,0,67489,67489,3892128,3894196,3824639,3826707,1041,1,false
2061,0,67489,67489,3894196,3896264,3826707,3828775,1042,1,false
2062,0,67489,67489,3896264,3898332,3828775,3830843,1043,1,false
2063,0,67489,67489,3898332,3900400,3830843,3832911,1044,1,false
2064,0,67489,67489,3900400,3902468,3832911,3834979,1045,1,false
2065,0,67489,67489,3902468,3904536,3834979,3837047,1046,1,false
2066,0,67489,67489,3904536,3906604,3837047,3839115,1047,1,false
2067,0,67489,67489,3906604,3908672,3839115,3841183,1048,1,false
2068,0,67520,67520,3919504,3920292,3851984,3852772,1049,1,false
2069,0,67520,67520,3920292,3921080,3852772,3853560,1050,1,false
2070,0,67520,67520,3921080,3921868,3853560,3854348,1051,1,false
2071,0,67520,67520,3921868,3922400,3854348,3854880,1052,1,false
2072,3,67520,67520,3938944,3941780,3871424,3874260,638,1,false
2073,3,67520,67520,3941780,3944616,3874260,3877096,639,1,false
2074,3,67520,67520,3944616,3947196,3877096,3879676,640,1,false
2075,3,67520,67520,3947196,3949776,3879676,3882256,641,1,false
2076,3,67520,67520,3949776,3951844,3882256,3884324,642,1,false
2077,3,67520,67520,3951844,3953912,3884324,3886392,643,1,false
2078,3,67520,67520,3953912,3955980,3886392,3888460,644,1,false
2079,3,67520,67520,3955980,3958048,3888460,3890528,645,1,false
2080,3,67520,67520,3958048,3960116,3890528,3892596,646,1,false
2081,3,67520,67520,3960116,3962184,3892596,3894664,647,1,false
2082,3,67520,67520,3962184,3964252,3894664,3896732,648,1,false
2083,3,67520,67520,3964252,3966320,3896732,3898800,649,1,false
2084,1,67520,67520,3930672,3932740,3863152,3865220,168,1,false
2085,1,67520,67520,3932740,3934808,3865220,3867288,169,1,false
2086,1,67520,67520,3934808,3936876,3867288,3869356,170,1,false
2087,1,67520,67520,3936876,3938944,3869356,3871424,171,1,false
2088,0,67520,67520,3922400,3924468,3854880,3856948,1053,1,false
2089,0,67520,67520,3924468,3926536,3856948,3859016,1054,1,false
2090,0,67520,67520,3926536,3928604,3859016,3861084,1055,1,false
2091,0,67520,67520,3928604,3930672,3861084,3863152,1056,1,false
2092,3,67520,67520,3966320,3969156,3898800,3901636,650,1,false
2093,3,67520,67520,3969156,3971992,3901636,3904472,651,1,false
2094,3,67520,67520,3971992,3974572,3904472,3907052,652,1,false
2095,3,67520,67520,3974572,3977152,3907052,3909632,653,1,false
2096,3,67520,67520,3977152,3979220,3909632,3911700,654,1,false
2097,3,67520,67520,3979220,3981288,3911700,3913768,655,1,false
2098,3,67520,67520,3981288,3983356,3913768,3915836,656,1,false
2099,3,67520,67520,3983356,3985424,3915836,3917904,657,1,false
2100,0,67521,67521,3985424,3986212,3917903,3918691,1057,1,false
2101,0,67521,67521,3986212,3987000,3918691,3919479,1058,1,false
2102,0,67521,67521,3987000,3987788,3919479,3920267,1059,1,false
2103,0,67521,67521,3987788,3988320,3920267,3920799,1060,1,false
2104,0,67521,67521,3988320,3989876,3920799,3922355,1061,1,false
2105,0,67521,67521,3989876,3991176,3922355,3923655,1062,1,false
2106,0,67521,67521,3991176,3992476,3923655,3924955,1063,1,false
2107,0,67521,67521,3992476,3993776,3924955,3926255,1064,1,false
2108,1,67521,67521,3993776,3995844,3926255,3928323,172,1,false
2109,1,67521,67521,3995844,3997912,3928323,3930391,173,1,false
2110,1,67521,67521,3997912,3999980,3930391,3932459,174,1,false
2111,1,67521,67521,3999980,4002048,3932459,3934527,175,1,false
2112,3,67552,67552,4018336,4021172,3950784,3953620,658,1,false
2113,3,67552,67552,4021172,4024008,3953620,3956456,659,1,false
2114,3,67552,67552,4024008,4026844,3956456,3959292,660,1,false
2115,3,67552,67552,4026844,4029424,3959292,3961872,661,1,false
2116,3,67552,67552,4029424,4031492,3961872,3963940,662,1,false
2117,3,67552,67552,4031492,4033560,3963940,3966008,663,1,false
2118,3,67552,67552,4033560,4035628,3966008,3968076,664,1,false
2119,3,67552,67552,4035628,4037696,3968076,3970144,665,1,false
2120,3,67552,67552,4037696,4039764,3970144,3972212,666,1,false
2121,3,67552,67552,4039764,4041832,3972212,3974280,667,1,false
